timestamp_ms,wind_acceleration,wind_acceleration_direction,wind_speed,x_wind_acc,y_wind_acc,x_wind_mps,y_wind_mps,tumbling
timestamp_ms,wind_acceleration,wind_acceleration_direction,wind_speed,x_wind_acc,y_wind_acc,x_wind_mps,y_wind_mps,tumbling
202663,0.322,148.99,0.198,0.166,-0.276,0.104,-0.168,0
203674,0.293,147.05,0.166,0.159,-0.246,0.093,-0.138,0
204697,0.304,148.63,0.167,0.158,-0.259,0.092,-0.139,0
205699,0.273,150.53,0.157,0.134,-0.238,0.075,-0.138,0
206712,0.304,150.33,0.168,0.150,-0.264,0.087,-0.144,0
207718,0.276,146.21,0.164,0.154,-0.229,0.096,-0.133,0
208725,0.569,163.73,0.352,0.159,-0.546,0.097,-0.338,0
209730,0.492,156.43,0.329,0.197,-0.451,0.121,-0.306,0
210738,0.365,151.44,0.212,0.175,-0.321,0.100,-0.187,0
211739,0.335,149.83,0.190,0.168,-0.289,0.096,-0.164,0
212748,0.300,146.36,0.173,0.166,-0.250,0.096,-0.144,0
213750,0.330,150.81,0.194,0.161,-0.288,0.094,-0.170,0
214751,0.314,150.03,0.190,0.157,-0.272,0.088,-0.168,0
215762,0.306,148.55,0.180,0.160,-0.261,0.093,-0.154,0
216765,0.293,148.63,0.171,0.153,-0.251,0.091,-0.145,0
217772,0.294,149.73,0.167,0.148,-0.254,0.086,-0.143,0
218779,0.299,149.69,0.173,0.151,-0.259,0.088,-0.150,0
219798,0.304,150.19,0.183,0.151,-0.264,0.089,-0.160,0
220815,0.294,148.51,0.169,0.154,-0.251,0.088,-0.144,0
221824,0.293,148.13,0.171,0.155,-0.249,0.091,-0.145,0
222834,0.315,151.14,0.185,0.152,-0.276,0.087,-0.163,0
223836,0.288,149.61,0.171,0.146,-0.248,0.087,-0.148,0
224839,0.282,147.43,0.162,0.152,-0.237,0.085,-0.138,0
225850,0.288,146.70,0.182,0.158,-0.240,0.097,-0.154,0
226858,0.294,149.01,0.165,0.151,-0.252,0.088,-0.139,0
227860,0.309,149.87,0.188,0.155,-0.267,0.092,-0.164,0
228871,0.437,156.64,0.213,0.173,-0.402,0.096,-0.190,0
229882,0.360,152.87,0.228,0.164,-0.321,0.098,-0.206,0
230887,0.331,150.34,0.206,0.164,-0.288,0.099,-0.180,0
231906,0.294,147.00,0.174,0.160,-0.247,0.094,-0.146,0
232955,0.300,147.52,0.179,0.161,-0.253,0.095,-0.152,0
233963,0.296,148.65,0.178,0.154,-0.253,0.095,-0.151,0
234968,0.289,148.92,0.172,0.149,-0.248,0.086,-0.149,0
235973,0.297,148.93,0.169,0.153,-0.254,0.088,-0.144,0
236977,0.305,151.48,0.184,0.146,-0.268,0.086,-0.163,0
237986,0.297,148.18,0.177,0.156,-0.252,0.091,-0.152,0
238994,0.297,147.92,0.173,0.158,-0.252,0.092,-0.147,0
239995,0.284,147.38,0.166,0.153,-0.239,0.089,-0.140,0
241032,0.295,149.46,0.174,0.150,-0.254,0.085,-0.152,0
242049,0.287,159.61,0.164,0.100,-0.269,0.060,-0.152,0
243058,0.285,151.69,0.165,0.135,-0.251,0.079,-0.145,0
244069,0.292,149.88,0.172,0.146,-0.252,0.085,-0.150,0
245084,0.300,148.39,0.179,0.157,-0.256,0.096,-0.151,0
246089,0.302,148.46,0.173,0.158,-0.257,0.092,-0.146,0
247092,0.298,147.38,0.177,0.161,-0.251,0.095,-0.149,0
248097,0.289,148.24,0.166,0.152,-0.246,0.089,-0.140,0
249098,0.294,149.24,0.168,0.150,-0.253,0.085,-0.145,0
250106,0.290,148.33,0.172,0.152,-0.247,0.088,-0.148,0
251121,0.292,147.34,0.166,0.157,-0.245,0.095,-0.136,0
252121,0.284,147.52,0.169,0.153,-0.240,0.088,-0.144,0
253141,0.293,148.92,0.176,0.151,-0.251,0.086,-0.153,0
254150,0.291,148.17,0.166,0.153,-0.247,0.094,-0.137,0
255160,0.282,147.41,0.163,0.152,-0.237,0.089,-0.136,0
256162,0.305,149.42,0.171,0.155,-0.263,0.093,-0.143,0
257171,0.352,153.09,0.221,0.159,-0.314,0.090,-0.201,0
258178,0.323,156.67,0.194,0.128,-0.297,0.079,-0.178,0
259178,0.489,148.97,0.227,0.252,-0.419,0.133,-0.184,0
260190,0.122,113.39,0.024,0.112,-0.049,0.024,-0.004,0
261192,0.280,139.10,0.162,0.183,-0.212,0.108,-0.121,0
262197,0.293,145.60,0.165,0.165,-0.242,0.093,-0.136,0
263207,0.295,146.93,0.171,0.161,-0.248,0.094,-0.143,0
264213,0.285,146.21,0.169,0.159,-0.237,0.095,-0.139,0
265235,0.294,149.44,0.173,0.149,-0.253,0.088,-0.149,0
266246,0.282,147.40,0.159,0.152,-0.238,0.086,-0.133,0
267281,0.303,150.39,0.189,0.150,-0.263,0.098,-0.162,0
268292,0.273,145.77,0.147,0.154,-0.226,0.078,-0.125,0
269296,0.292,147.54,0.162,0.157,-0.247,0.093,-0.133,0
270300,0.295,152.06,0.169,0.138,-0.261,0.081,-0.148,0
271315,0.293,152.74,0.172,0.134,-0.260,0.078,-0.154,0
272318,0.341,153.37,0.187,0.153,-0.305,0.089,-0.165,0
273333,0.283,146.16,0.161,0.158,-0.235,0.090,-0.134,0
274338,0.302,147.37,0.176,0.163,-0.254,0.095,-0.148,0
275350,0.292,148.87,0.174,0.151,-0.250,0.089,-0.149,0
276359,0.294,146.48,0.170,0.163,-0.245,0.094,-0.142,0
277367,0.307,150.46,0.183,0.152,-0.268,0.088,-0.161,0
278373,0.293,150.82,0.173,0.143,-0.256,0.083,-0.151,0
279387,0.309,147.81,0.185,0.164,-0.261,0.101,-0.154,0
280393,0.296,149.66,0.189,0.149,-0.255,0.094,-0.164,0
281404,0.298,149.33,0.173,0.152,-0.256,0.088,-0.149,0
282412,0.295,146.91,0.175,0.161,-0.247,0.096,-0.146,0
283421,0.294,148.02,0.173,0.156,-0.249,0.090,-0.148,0
284426,0.289,147.58,0.168,0.155,-0.244,0.091,-0.142,0
285436,0.288,148.00,0.169,0.152,-0.244,0.090,-0.144,0
286438,0.295,147.70,0.173,0.158,-0.250,0.090,-0.147,0
287456,0.292,146.75,0.166,0.160,-0.244,0.095,-0.136,0
288489,0.281,147.54,0.156,0.151,-0.237,0.088,-0.128,0
289502,0.295,149.53,0.179,0.150,-0.254,0.086,-0.157,0
290512,0.296,150.29,0.170,0.147,-0.257,0.086,-0.147,0
291520,0.283,146.36,0.160,0.157,-0.235,0.081,-0.139,0
292526,0.298,149.78,0.172,0.150,-0.258,0.084,-0.151,0
293528,0.299,148.78,0.176,0.155,-0.255,0.093,-0.149,0
294538,0.294,150.00,0.177,0.147,-0.255,0.089,-0.153,0
295545,0.290,148.80,0.170,0.150,-0.248,0.089,-0.145,0
296548,0.292,149.87,0.168,0.147,-0.252,0.086,-0.144,0
297555,0.280,147.83,0.163,0.149,-0.237,0.087,-0.138,0
298566,0.285,162.37,0.163,0.086,-0.271,0.050,-0.156,0
299577,0.285,150.50,0.166,0.140,-0.248,0.081,-0.145,0
300587,0.282,147.90,0.167,0.150,-0.239,0.086,-0.143,0
301597,0.296,148.38,0.168,0.155,-0.252,0.090,-0.142,0
302603,0.288,150.10,0.176,0.144,-0.250,0.086,-0.154,0
303611,0.302,149.52,0.176,0.153,-0.260,0.089,-0.152,0
304623,0.281,147.14,0.169,0.152,-0.236,0.088,-0.144,0
305633,0.292,148.13,0.177,0.154,-0.248,0.095,-0.149,0
306641,0.285,148.87,0.165,0.147,-0.244,0.089,-0.139,0
307644,0.320,150.03,0.169,0.160,-0.277,0.089,-0.144,0
308662,1.670,113.97,1.010,1.526,-0.679,0.920,-0.417,0
309672,0.897,115.95,0.522,0.806,-0.392,0.471,-0.227,0
310689,0.561,122.03,0.326,0.475,-0.297,0.277,-0.173,0
311694,0.410,130.97,0.241,0.309,-0.269,0.182,-0.158,0
312701,0.334,138.10,0.194,0.223,-0.249,0.126,-0.148,0
313711,0.304,142.64,0.178,0.184,-0.242,0.113,-0.138,0
314714,0.279,142.79,0.150,0.169,-0.222,0.096,-0.116,0
315723,0.375,150.56,0.200,0.184,-0.327,0.103,-0.171,0
316757,0.347,152.39,0.234,0.161,-0.308,0.096,-0.213,0
317762,0.284,146.80,0.171,0.156,-0.238,0.093,-0.143,0
318768,0.283,145.72,0.162,0.159,-0.234,0.088,-0.136,0
319774,0.298,148.40,0.171,0.156,-0.254,0.092,-0.144,0
320779,0.305,148.81,0.188,0.158,-0.261,0.093,-0.163,0
321781,0.284,146.67,0.166,0.156,-0.237,0.090,-0.140,0
322791,0.286,146.94,0.164,0.156,-0.240,0.090,-0.138,0
323792,0.291,147.93,0.172,0.155,-0.247,0.093,-0.144,0
324801,0.282,148.36,0.161,0.148,-0.240,0.084,-0.137,0
325809,0.325,155.77,0.201,0.133,-0.296,0.082,-0.184,0
326815,0.325,167.67,0.190,0.069,-0.317,0.038,-0.186,0
327826,0.306,152.13,0.182,0.143,-0.271,0.084,-0.161,0
328832,0.286,149.53,0.168,0.145,-0.247,0.088,-0.144,0
329841,0.220,132.38,0.118,0.162,-0.148,0.100,-0.063,0
330851,0.266,147.34,0.148,0.143,-0.224,0.080,-0.125,0
331861,0.268,147.05,0.162,0.146,-0.224,0.086,-0.138,0
332896,0.281,148.18,0.168,0.148,-0.239,0.085,-0.144,0
333899,0.283,147.63,0.169,0.152,-0.239,0.091,-0.142,0
334905,0.287,147.55,0.167,0.154,-0.242,0.090,-0.140,0
335912,0.297,149.01,0.165,0.153,-0.255,0.088,-0.140,0
336928,0.291,152.89,0.163,0.133,-0.259,0.060,-0.151,0
337931,0.308,148.43,0.180,0.161,-0.263,0.093,-0.154,0
338942,0.290,147.93,0.175,0.154,-0.246,0.090,-0.151,0
339946,0.279,148.29,0.164,0.147,-0.238,0.086,-0.140,0
340959,0.284,149.87,0.167,0.143,-0.246,0.083,-0.145,0
341970,0.293,148.08,0.169,0.155,-0.249,0.091,-0.143,0
342983,0.287,150.24,0.159,0.143,-0.249,0.081,-0.137,0
343987,0.292,148.32,0.173,0.153,-0.249,0.094,-0.145,0
345005,0.282,149.41,0.167,0.144,-0.243,0.074,-0.150,0
346015,0.289,143.76,0.161,0.171,-0.233,0.100,-0.126,0
347023,0.294,151.43,0.184,0.141,-0.258,0.084,-0.164,0
348036,0.287,148.24,0.160,0.151,-0.244,0.086,-0.135,0
349037,0.547,157.62,0.140,0.208,-0.506,0.108,-0.089,0
350043,1.769,124.36,1.226,1.460,-0.998,0.911,-0.820,0
351051,0.809,115.36,0.467,0.731,-0.347,0.423,-0.198,0
352055,0.494,122.15,0.296,0.418,-0.263,0.250,-0.158,0
353065,0.391,126.98,0.225,0.313,-0.235,0.174,-0.143,0
354074,0.343,136.87,0.193,0.235,-0.250,0.139,-0.134,0
355080,0.325,144.18,0.188,0.190,-0.263,0.112,-0.151,0
356087,0.300,146.04,0.178,0.168,-0.249,0.098,-0.148,0
357096,0.297,147.88,0.181,0.158,-0.252,0.091,-0.156,0
358097,0.302,150.49,0.176,0.149,-0.262,0.083,-0.155,0
359124,0.286,148.90,0.162,0.148,-0.245,0.089,-0.136,0
360135,0.278,151.19,0.166,0.134,-0.244,0.079,-0.146,0
361139,0.280,149.49,0.164,0.142,-0.241,0.080,-0.143,0
362153,0.283,148.95,0.164,0.146,-0.242,0.088,-0.139,0
363157,0.287,150.41,0.170,0.142,-0.250,0.081,-0.149,0
364174,0.291,149.00,0.169,0.150,-0.250,0.085,-0.145,0
365187,0.292,150.35,0.168,0.144,-0.254,0.084,-0.145,0
366205,0.298,149.77,0.181,0.150,-0.257,0.089,-0.158,0
367221,0.280,146.20,0.174,0.156,-0.233,0.096,-0.145,0
368228,0.282,148.99,0.160,0.145,-0.242,0.086,-0.135,0
369229,0.282,148.98,0.165,0.145,-0.242,0.082,-0.143,0
370251,0.805,164.48,0.229,0.215,-0.776,0.096,-0.208,0
371265,0.813,165.42,0.654,0.205,-0.787,0.134,-0.640,0
372279,0.305,151.75,0.168,0.144,-0.269,0.082,-0.147,0
373291,0.294,150.45,0.169,0.145,-0.256,0.085,-0.146,0
timestamp_ms,wind_acceleration,wind_acceleration_direction,wind_speed,x_wind_acc,y_wind_acc,x_wind_mps,y_wind_mps,tumbling
8642,0.000,0.00,0.000,0.000,0.000,0.000,0.000,0
9648,0.000,0.00,0.000,0.000,0.000,0.000,0.000,0
10670,0.197,149.49,0.112,0.100,-0.170,0.058,-0.096,0
11674,0.244,151.04,0.144,0.118,-0.214,0.068,-0.126,0
12681,0.258,145.22,0.148,0.147,-0.212,0.088,-0.119,0
13693,0.259,146.93,0.138,0.141,-0.217,0.082,-0.111,0
14706,0.301,145.09,0.194,0.172,-0.247,0.111,-0.159,0
15724,0.247,140.36,0.140,0.157,-0.190,0.094,-0.104,0
16734,0.252,143.99,0.089,0.148,-0.204,0.085,-0.025,0
17742,0.313,153.73,0.173,0.139,-0.281,0.078,-0.154,0
18759,0.283,149.16,0.152,0.145,-0.243,0.087,-0.125,0
19761,0.292,151.88,0.167,0.138,-0.258,0.078,-0.147,0
20778,0.293,150.63,0.171,0.144,-0.256,0.085,-0.149,0
21796,3.147,121.33,1.805,2.688,-1.636,1.603,-0.830,0
22799,1.485,117.24,0.872,1.320,-0.680,0.772,-0.404,0
23804,0.865,118.72,0.505,0.759,-0.416,0.443,-0.242,0
24811,0.605,122.03,0.351,0.513,-0.321,0.297,-0.188,0
25825,0.446,129.19,0.259,0.346,-0.282,0.201,-0.164,0
26831,0.372,132.10,0.220,0.276,-0.249,0.158,-0.154,0
27832,0.330,135.74,0.192,0.231,-0.237,0.134,-0.138,0
28841,0.319,141.25,0.178,0.200,-0.249,0.118,-0.133,0
29870,0.311,141.94,0.181,0.192,-0.245,0.111,-0.143,0
30873,0.306,140.41,0.178,0.195,-0.236,0.111,-0.139,0
31902,0.301,142.09,0.175,0.185,-0.238,0.111,-0.135,0
32929,0.293,141.27,0.171,0.183,-0.229,0.108,-0.133,0
33931,0.282,140.75,0.164,0.179,-0.219,0.100,-0.129,0
34933,0.301,140.66,0.173,0.191,-0.233,0.112,-0.132,0
36018,0.302,142.25,0.173,0.185,-0.239,0.106,-0.138,0
37019,0.315,142.61,0.177,0.191,-0.250,0.107,-0.141,0
38045,0.311,142.66,0.184,0.189,-0.247,0.110,-0.148,0
39049,0.303,144.93,0.173,0.174,-0.248,0.102,-0.139,0
40053,0.302,144.60,0.173,0.175,-0.246,0.100,-0.141,0
41123,0.297,142.91,0.171,0.179,-0.237,0.106,-0.134,0
42126,0.299,142.97,0.165,0.180,-0.239,0.098,-0.132,0
43154,0.312,144.11,0.178,0.183,-0.253,0.104,-0.144,0
44159,0.333,145.31,0.198,0.189,-0.273,0.113,-0.162,0
45172,0.321,144.36,0.193,0.187,-0.261,0.110,-0.158,0
46200,0.306,143.26,0.173,0.183,-0.245,0.104,-0.138,0
47216,0.313,143.26,0.185,0.188,-0.251,0.111,-0.148,0
48217,0.300,139.29,0.175,0.195,-0.227,0.113,-0.133,0
49236,0.283,138.42,0.163,0.188,-0.211,0.108,-0.121,0
50241,0.292,139.95,0.173,0.188,-0.224,0.112,-0.132,0
51246,0.287,140.03,0.170,0.184,-0.220,0.108,-0.132,0
52253,0.306,141.29,0.169,0.191,-0.239,0.108,-0.130,0
53265,0.311,142.90,0.186,0.188,-0.248,0.112,-0.149,0
54273,0.298,143.25,0.175,0.178,-0.239,0.104,-0.141,0
55280,0.300,141.47,0.173,0.187,-0.234,0.108,-0.134,0
56301,0.305,142.86,0.175,0.184,-0.243,0.106,-0.139,0
57311,0.304,142.88,0.180,0.183,-0.242,0.106,-0.145,0
58317,0.297,141.02,0.174,0.187,-0.231,0.107,-0.137,0
59324,0.284,136.87,0.176,0.194,-0.207,0.117,-0.132,0
60347,0.247,130.60,0.129,0.188,-0.161,0.111,-0.066,0
61350,0.326,145.07,0.186,0.187,-0.267,0.104,-0.154,0
62364,0.283,138.33,0.160,0.188,-0.212,0.107,-0.120,0
63365,0.282,136.51,0.168,0.194,-0.205,0.117,-0.121,0
64376,0.262,135.06,0.167,0.185,-0.185,0.108,-0.128,0
65380,0.277,134.93,0.160,0.196,-0.196,0.120,-0.106,0
66384,0.283,138.15,0.159,0.189,-0.211,0.108,-0.117,0
67397,0.280,137.48,0.165,0.189,-0.206,0.110,-0.124,0
68409,0.300,139.96,0.177,0.193,-0.229,0.111,-0.137,0
69429,0.299,139.90,0.169,0.193,-0.229,0.110,-0.129,0
70490,0.291,139.64,0.170,0.189,-0.222,0.112,-0.128,0
71500,0.290,141.05,0.167,0.182,-0.226,0.103,-0.131,0
72504,0.291,139.80,0.165,0.188,-0.222,0.109,-0.124,0
73517,0.300,140.02,0.174,0.193,-0.230,0.113,-0.132,0
74523,0.301,141.79,0.176,0.186,-0.236,0.107,-0.140,0
75543,0.301,139.76,0.168,0.194,-0.230,0.110,-0.126,0
76553,0.299,139.97,0.174,0.192,-0.229,0.110,-0.135,0
77558,0.273,134.39,0.156,0.195,-0.191,0.114,-0.107,0
78564,0.273,138.31,0.157,0.181,-0.204,0.106,-0.116,0
79573,0.296,139.27,0.175,0.193,-0.224,0.113,-0.133,0
80580,0.308,141.98,0.185,0.190,-0.243,0.111,-0.148,0
81586,0.316,143.04,0.182,0.190,-0.252,0.113,-0.143,0
82614,0.320,146.50,0.179,0.176,-0.267,0.100,-0.149,0
83618,0.309,142.83,0.181,0.187,-0.246,0.109,-0.145,0
84621,0.283,139.37,0.166,0.184,-0.215,0.109,-0.125,0
85635,0.279,133.53,0.168,0.202,-0.192,0.123,-0.115,0
86637,0.291,141.15,0.168,0.182,-0.226,0.105,-0.131,0
87647,0.311,143.80,0.187,0.184,-0.251,0.109,-0.152,0
88681,0.325,144.77,0.192,0.188,-0.266,0.110,-0.157,0
89689,0.311,142.03,0.182,0.191,-0.245,0.110,-0.145,0
90695,0.594,159.26,0.281,0.210,-0.556,0.104,-0.261,0
91708,0.409,151.51,0.258,0.195,-0.359,0.119,-0.229,0
92714,0.337,147.35,0.194,0.182,-0.283,0.106,-0.162,0
93721,0.346,147.51,0.196,0.186,-0.291,0.109,-0.163,0
94737,0.341,146.17,0.195,0.190,-0.283,0.105,-0.164,0
95748,1.502,108.49,0.840,1.424,-0.476,0.808,-0.231,0
96754,0.849,110.10,0.500,0.797,-0.292,0.464,-0.187,0
97785,0.542,116.94,0.309,0.483,-0.245,0.279,-0.133,0
98794,0.545,142.09,0.305,0.335,-0.430,0.202,-0.229,0
99801,0.408,145.15,0.255,0.233,-0.335,0.134,-0.218,0
100812,1.884,116.78,1.112,1.682,-0.849,0.987,-0.513,0
101820,1.006,116.01,0.601,0.904,-0.441,0.539,-0.264,0
102828,0.601,128.91,0.346,0.468,-0.378,0.268,-0.219,0
103838,0.438,126.13,0.258,0.354,-0.258,0.207,-0.155,0
104849,0.379,133.74,0.219,0.274,-0.262,0.162,-0.147,0
105852,0.301,131.97,0.169,0.224,-0.201,0.128,-0.111,0
106857,0.329,137.80,0.187,0.221,-0.244,0.125,-0.140,0
107867,0.318,141.59,0.192,0.198,-0.249,0.122,-0.148,0
108875,0.318,143.92,0.184,0.187,-0.257,0.107,-0.150,0
109882,0.280,137.77,0.166,0.188,-0.208,0.113,-0.122,0
110886,0.294,140.15,0.173,0.188,-0.225,0.112,-0.132,0
111916,0.307,152.34,0.175,0.143,-0.272,0.081,-0.155,0
112926,1.144,114.96,0.662,1.037,-0.483,0.602,-0.275,0
113946,0.689,120.42,0.395,0.594,-0.349,0.340,-0.200,0
114969,0.503,128.99,0.311,0.391,-0.317,0.240,-0.197,0
115973,0.435,136.35,0.243,0.300,-0.315,0.166,-0.177,0
116980,0.386,140.88,0.229,0.243,-0.299,0.144,-0.178,0
117989,0.322,140.88,0.178,0.203,-0.250,0.115,-0.136,0
118993,0.366,148.42,0.225,0.191,-0.311,0.117,-0.192,0
120017,3.469,112.86,1.967,3.196,-1.347,1.834,-0.712,0
121019,2.021,122.38,1.132,1.707,-1.082,0.957,-0.604,0
122031,1.115,116.51,0.660,0.998,-0.498,0.594,-0.289,0
123039,0.764,121.19,0.443,0.654,-0.396,0.374,-0.237,0
124047,0.504,125.36,0.297,0.411,-0.292,0.238,-0.177,0
125084,0.979,116.56,0.570,0.876,-0.438,0.500,-0.273,0
126095,0.629,110.86,0.372,0.588,-0.224,0.351,-0.121,0
127104,0.472,127.04,0.270,0.377,-0.284,0.217,-0.161,0
128118,0.391,134.60,0.244,0.279,-0.275,0.174,-0.170,0
129132,0.291,114.16,0.181,0.266,-0.119,0.160,-0.086,0
130142,0.291,131.50,0.171,0.218,-0.193,0.129,-0.111,0
131151,0.296,136.27,0.176,0.205,-0.214,0.119,-0.130,0
132157,0.398,144.28,0.192,0.232,-0.323,0.114,-0.154,0
133166,1.057,124.56,0.698,0.870,-0.599,0.546,-0.435,0
134181,2.190,115.51,1.293,1.976,-0.943,1.167,-0.556,0
135209,1.219,121.01,0.707,1.045,-0.628,0.606,-0.363,0
136222,0.718,119.91,0.417,0.623,-0.358,0.364,-0.204,0
137229,0.500,127.34,0.295,0.397,-0.303,0.234,-0.180,0
138232,0.354,124.22,0.210,0.292,-0.199,0.173,-0.120,0
139241,0.329,133.08,0.197,0.241,-0.225,0.142,-0.136,0
140250,0.319,139.98,0.191,0.205,-0.244,0.125,-0.144,0
141258,0.296,134.80,0.175,0.210,-0.209,0.131,-0.115,0
142267,0.259,149.02,0.138,0.133,-0.222,0.079,-0.113,0
143270,0.201,95.32,0.129,0.200,-0.019,0.124,-0.037,0
144274,0.194,90.66,0.102,0.194,-0.002,0.102,0.001,0
145383,0.229,116.54,0.139,0.205,-0.102,0.122,-0.068,0
146393,0.256,130.63,0.159,0.195,-0.167,0.112,-0.114,0
147401,0.251,128.13,0.150,0.197,-0.155,0.117,-0.094,0
148432,0.278,135.86,0.160,0.194,-0.200,0.113,-0.113,0
149445,0.287,141.12,0.173,0.180,-0.224,0.104,-0.138,0
150457,0.296,142.69,0.185,0.179,-0.235,0.107,-0.151,0
151469,0.301,141.63,0.167,0.187,-0.236,0.105,-0.131,0
152476,0.339,148.13,0.204,0.179,-0.288,0.102,-0.177,0
153485,0.323,146.55,0.196,0.178,-0.270,0.105,-0.165,0
154492,0.310,144.44,0.177,0.180,-0.252,0.107,-0.141,0
155507,0.303,145.33,0.179,0.172,-0.249,0.101,-0.147,0
156520,0.301,143.59,0.177,0.179,-0.243,0.106,-0.142,0
157524,0.310,143.55,0.182,0.184,-0.250,0.108,-0.146,0
158531,0.242,130.61,0.141,0.183,-0.157,0.107,-0.092,0
159547,0.351,145.68,0.206,0.198,-0.290,0.117,-0.170,0
160554,0.303,142.00,0.184,0.187,-0.239,0.109,-0.147,0
161565,0.325,145.09,0.195,0.186,-0.267,0.110,-0.161,0
162567,0.307,157.09,0.167,0.120,-0.283,0.070,-0.151,0
163572,0.309,145.03,0.182,0.177,-0.253,0.102,-0.151,0
164591,0.296,157.39,0.182,0.114,-0.273,0.064,-0.170,0
165603,0.321,145.36,0.195,0.182,-0.264,0.108,-0.163,0
166608,0.296,142.18,0.170,0.182,-0.234,0.106,-0.132,0
167617,0.293,143.49,0.166,0.174,-0.235,0.100,-0.133,0
168620,0.304,142.98,0.176,0.183,-0.243,0.105,-0.142,0
169622,0.281,139.21,0.165,0.183,-0.213,0.107,-0.126,0
170631,0.288,139.79,0.169,0.186,-0.220,0.109,-0.129,0
171638,0.297,144.04,0.178,0.174,-0.240,0.105,-0.143,0
172643,0.309,143.97,0.180,0.182,-0.250,0.107,-0.145,0
173650,0.321,146.12,0.191,0.179,-0.266,0.104,-0.161,0
174661,0.291,142.96,0.170,0.175,-0.232,0.101,-0.136,0
175671,0.291,143.01,0.172,0.175,-0.233,0.102,-0.139,0
176720,0.280,141.25,0.163,0.176,-0.219,0.101,-0.128,0
177720,0.292,141.11,0.177,0.183,-0.227,0.112,-0.137,0
178725,0.304,147.70,0.170,0.162,-0.257,0.094,-0.142,0
179731,0.300,144.60,0.180,0.174,-0.245,0.100,-0.149,0
180753,0.297,141.18,0.176,0.186,-0.231,0.112,-0.136,0
181756,0.307,142.77,0.175,0.185,-0.244,0.110,-0.136,0
182785,0.302,142.28,0.179,0.185,-0.239,0.110,-0.141,0
183789,0.296,141.24,0.167,0.185,-0.231,0.106,-0.130,0
184800,0.294,142.40,0.172,0.179,-0.233,0.106,-0.135,0
185811,0.305,143.91,0.181,0.180,-0.246,0.102,-0.149,0
186825,0.408,148.57,0.251,0.213,-0.348,0.127,-0.216,0
187831,0.306,158.00,0.175,0.115,-0.284,0.071,-0.160,0
188837,0.305,145.20,0.178,0.174,-0.251,0.100,-0.148,0
189845,0.300,142.48,0.170,0.182,-0.238,0.108,-0.131,0
190854,0.294,140.36,0.174,0.187,-0.226,0.109,-0.135,0
191867,0.295,139.52,0.170,0.191,-0.224,0.111,-0.129,0
192873,0.274,141.92,0.160,0.169,-0.215,0.096,-0.127,0
193878,0.268,138.71,0.154,0.177,-0.201,0.104,-0.114,0
194879,0.280,140.25,0.161,0.179,-0.216,0.101,-0.125,0
195885,0.293,142.85,0.168,0.177,-0.233,0.103,-0.133,0
196890,0.311,143.91,0.180,0.183,-0.252,0.105,-0.145,0
197895,0.326,144.78,0.189,0.188,-0.266,0.110,-0.154,0
198909,0.313,143.20,0.185,0.187,-0.250,0.109,-0.149,0
199941,0.297,145.45,0.168,0.168,-0.244,0.097,-0.138,0
timestamp_ms,wind_acceleration,wind_acceleration_direction,wind_speed,x_wind_acc,y_wind_acc,x_wind_mps,y_wind_mps,tumbling
8816,0.000,0.00,0.000,0.000,0.000,0.000,0.000,0
9838,0.000,0.00,0.000,0.000,0.000,0.000,0.000,0
10843,1.547,341.22,0.720,-0.498,1.465,-0.291,0.658,0
11875,1.007,325.63,0.734,-0.569,0.832,-0.358,0.641,0
12883,0.590,99.50,0.342,0.582,-0.097,0.338,-0.055,0
13904,0.447,127.00,0.262,0.357,-0.269,0.209,-0.159,0
14906,0.400,132.66,0.235,0.295,-0.271,0.170,-0.162,0
15916,0.352,133.17,0.202,0.257,-0.241,0.148,-0.137,0
16922,0.336,133.10,0.194,0.245,-0.230,0.142,-0.133,0
17922,0.345,134.88,0.196,0.245,-0.244,0.140,-0.136,0
18933,0.342,131.63,0.194,0.255,-0.227,0.148,-0.124,0
19968,0.318,132.62,0.186,0.234,-0.215,0.138,-0.125,0
20975,0.276,120.15,0.162,0.239,-0.139,0.138,-0.085,0
21983,0.304,128.39,0.180,0.238,-0.189,0.141,-0.111,0
22989,0.309,127.23,0.169,0.246,-0.187,0.138,-0.098,0
23996,0.308,129.60,0.178,0.237,-0.196,0.138,-0.112,0
25009,0.310,129.73,0.182,0.238,-0.198,0.140,-0.116,0
26017,0.293,128.15,0.163,0.230,-0.181,0.128,-0.101,0
27025,0.285,118.12,0.164,0.252,-0.135,0.146,-0.074,0
28040,0.305,127.43,0.176,0.242,-0.185,0.140,-0.107,0
29048,0.318,130.35,0.188,0.242,-0.206,0.141,-0.124,0
30057,0.307,125.29,0.183,0.251,-0.178,0.150,-0.105,0
31065,0.303,127.78,0.173,0.240,-0.186,0.138,-0.105,0
32074,0.313,132.47,0.181,0.231,-0.211,0.132,-0.123,0
33088,0.326,131.67,0.194,0.244,-0.217,0.143,-0.131,0
34102,0.354,135.70,0.214,0.247,-0.253,0.146,-0.156,0
35109,0.339,132.96,0.202,0.248,-0.231,0.147,-0.138,0
36116,0.351,135.49,0.203,0.246,-0.250,0.143,-0.145,0
37121,0.335,134.73,0.193,0.238,-0.236,0.139,-0.134,0
38129,0.336,134.25,0.198,0.240,-0.234,0.141,-0.140,0
39139,0.308,126.66,0.184,0.247,-0.184,0.148,-0.110,0
40145,0.299,125.83,0.169,0.243,-0.175,0.139,-0.095,0
