timestamp_ms,co2_ppm,temperature_C,pressure_hPa
4791254,592.00,14.51,941.77
4792282,592.00,14.51,941.77
4793288,592.00,14.51,941.76
4794314,592.00,14.51,941.73
4795341,592.00,14.51,941.76
4796366,590.00,14.51,941.76
4797394,590.00,14.52,941.76
4798422,590.00,14.52,941.76
4799450,590.00,14.52,941.74
4800475,588.00,14.52,941.74
4801503,588.00,14.52,941.74
4802531,588.00,14.52,941.72
4803537,588.00,14.52,941.76
4804563,588.00,14.52,941.74
4805586,585.00,14.51,941.71
4806614,585.00,14.51,941.76
4807643,585.00,14.51,941.73
4808671,585.00,14.51,941.74
4809695,583.00,14.52,941.74
4810723,583.00,14.52,941.76
4811752,583.00,14.52,941.74
4812780,583.00,14.52,941.74
4813786,583.00,14.52,941.75
4814808,579.00,14.51,941.75
4815835,579.00,14.51,941.74
4816863,579.00,14.51,941.76
4817891,579.00,14.51,941.73
4818916,574.00,14.51,941.74
4819944,574.00,14.51,941.76
4820972,574.00,14.51,941.73
4822000,574.00,14.51,941.74
4823006,574.00,14.51,941.75
4824031,570.00,14.51,941.74
4825033,570.00,14.51,941.74
4826059,570.00,14.51,941.73
4827087,570.00,14.51,941.75
4828089,563.00,14.51,941.74
4829117,563.00,14.51,941.73
4830145,563.00,14.51,941.76
4831173,563.00,14.50,941.73
4832201,563.00,14.50,941.76
4833204,559.00,14.50,941.75
4834232,559.00,14.50,941.74
4835234,559.00,14.50,941.74
4836261,559.00,14.50,941.74
4837289,559.00,14.49,941.74
4838314,556.00,14.49,941.74
4839342,556.00,14.50,941.76
4840370,556.00,14.49,941.74
4841398,556.00,14.49,941.76
4842423,551.00,14.49,941.75
4843426,551.00,14.49,941.76
4844454,551.00,14.49,941.74
4845455,551.00,14.48,941.75
4846481,551.00,14.48,941.74
4847505,547.00,14.48,941.73
4848533,547.00,14.48,941.74
4849560,547.00,14.48,941.76
4850588,547.00,14.48,941.74
4851612,545.00,14.48,941.75
4852618,545.00,14.48,941.75
4853646,545.00,14.48,941.76
4854674,545.00,14.47,941.75
4855675,545.00,14.47,941.76
4856698,542.00,14.47,941.75
4857726,542.00,14.47,941.74
4858754,542.00,14.47,941.75
4859782,542.00,14.47,941.73
4860806,540.00,14.47,941.73
4861834,540.00,14.47,941.73
4862840,540.00,14.46,941.72
4863868,540.00,14.46,941.75
4864896,540.00,14.46,941.73
4865924,538.00,14.46,941.73
4866951,538.00,14.45,941.74
4867979,538.00,14.45,941.73
4869007,538.00,14.45,941.75
4870035,538.00,14.44,941.74
4871060,536.00,14.44,941.71
4872088,536.00,14.43,941.72
4873094,536.00,14.43,941.73
4874122,536.00,14.43,941.71
4875147,534.00,14.43,941.75
4876149,534.00,14.42,941.72
4877176,534.00,14.42,941.72
4878204,534.00,14.42,941.71
4879232,534.00,14.42,941.72
4880257,532.00,14.42,941.73
4881285,532.00,14.41,941.73
4882291,532.00,14.41,941.74
4883319,532.00,14.41,941.73
4884344,529.00,14.41,941.74
4885372,529.00,14.41,941.74
4886374,529.00,14.39,941.72
4887401,529.00,14.39,941.71
4888429,529.00,14.38,941.71
4889453,528.00,14.38,941.71
4890481,528.00,14.38,941.72
4891510,528.00,14.38,941.71
4892516,528.00,14.37,941.71
4893540,526.00,14.37,941.71
4894567,526.00,14.37,941.72
4895595,526.00,14.36,941.70
4896596,526.00,14.36,941.72
4897622,526.00,14.36,941.71
4898646,523.00,14.36,941.73
4899674,523.00,14.36,941.73
4900701,523.00,14.35,941.71
4901707,523.00,14.35,941.72
4902737,522.00,14.35,941.72
4903764,522.00,14.35,941.71
4904792,522.00,14.34,941.71
4905819,522.00,14.34,941.71
4906820,522.00,14.34,941.73
4907843,519.00,14.33,941.72
4908871,519.00,14.33,941.71
4909898,519.00,14.33,941.72
4910926,519.00,14.33,941.71
4911932,519.00,14.32,941.75
4912956,517.00,14.32,941.72
4913984,517.00,14.32,941.73
4915012,517.00,14.32,941.73
4916040,517.00,14.31,941.72
4917067,515.00,14.31,941.73
4918094,515.00,14.30,941.70
4919121,515.00,14.30,941.73
4920149,515.00,14.29,941.72
4921177,515.00,14.29,941.73
4922177,513.00,14.29,941.72
4923204,513.00,14.28,941.74
4924231,513.00,14.28,941.72
4925258,513.00,14.28,941.74
4926282,511.00,14.28,941.73
4927283,511.00,14.27,941.72
4928309,511.00,14.27,941.73
4929336,511.00,14.27,941.73
4930363,511.00,14.27,941.72
4931366,510.00,14.26,941.71
4932394,510.00,14.26,941.72
4933422,510.00,14.26,941.72
4934450,510.00,14.26,941.72
4935474,507.00,14.25,941.72
4936502,507.00,14.25,941.72
4937503,507.00,14.25,941.71
4938530,507.00,14.24,941.70
4939558,507.00,14.24,941.72
4940582,507.00,14.24,941.71
4941588,507.00,14.24,941.71
4942616,507.00,14.23,941.72
4943644,507.00,14.23,941.72
4944673,507.00,14.22,941.71
4945697,507.00,14.22,941.73
4946725,507.00,14.22,941.72
4947727,507.00,14.21,941.72
4948754,507.00,14.21,941.72
4949778,505.00,14.21,941.70
4950807,505.00,14.21,941.72
4951813,505.00,14.20,941.72
4952841,505.00,14.20,941.72
4953869,505.00,14.19,941.71
4954894,503.00,14.19,941.72
4955922,503.00,14.19,941.72
4956950,503.00,14.18,941.71
4957952,503.00,14.18,941.73
4958975,501.00,14.18,941.73
4960004,501.00,14.17,941.71
4961010,501.00,14.16,941.70
4962038,501.00,14.17,941.71
4963066,501.00,14.16,941.72
4964091,499.00,14.16,941.71
4965119,499.00,14.15,941.70
4966147,499.00,14.15,941.71
4967175,499.00,14.15,941.69
4968203,499.00,14.15,941.71
4969230,499.00,14.14,941.72
4970258,499.00,14.14,941.71
4971263,499.00,14.13,941.70
4972292,499.00,14.13,941.69
4973316,498.00,14.13,941.71
4974344,498.00,14.12,941.70
4975373,498.00,14.12,941.71
4976401,498.00,14.12,941.69
4977425,497.00,14.12,941.70
4978427,497.00,14.11,941.69
4979454,497.00,14.11,941.69
4980482,497.00,14.11,941.69
4981488,497.00,14.10,941.69
4982513,496.00,14.10,941.69
4983541,496.00,14.09,941.70
4984569,496.00,14.09,941.67
4985597,496.00,14.09,941.69
4986626,496.00,14.08,941.69
4987650,496.00,14.08,941.68
4988652,496.00,14.08,941.70
4989679,496.00,14.07,941.69
4990685,496.00,14.07,941.69
4991710,495.00,14.07,941.70
4992738,495.00,14.06,941.69
4993766,495.00,14.06,941.69
4994794,495.00,14.06,941.69
4995822,495.00,14.05,941.70
4996847,494.00,14.05,941.68
4997875,494.00,14.05,941.69
4998877,494.00,14.04,941.68
4999904,494.00,14.03,941.70
5000904,494.00,14.03,941.63
5001931,494.00,14.01,941.71
5002959,494.00,14.02,941.68
5003986,494.00,14.01,941.69
5005014,494.00,14.01,941.68
5006038,492.00,14.01,941.68
5007065,492.00,14.00,941.69
5008093,492.00,14.00,941.68
5009094,492.00,14.00,941.68
5010117,482.00,13.99,941.68
5011145,482.00,13.99,941.68
5012173,482.00,13.98,941.70
5013201,482.00,13.98,941.68
5014228,482.00,13.98,941.68
5015253,466.00,13.97,941.68
5016280,466.00,13.97,941.68
5017308,466.00,13.96,941.68
5018336,466.00,13.96,941.68
5019347,467.00,13.95,941.67
5020374,467.00,13.95,941.69
5021402,467.00,13.94,941.70
5022430,467.00,13.94,941.71
5023459,467.00,13.94,941.69
5024483,467.00,13.93,941.73
5025511,467.00,13.93,941.72
5026539,467.00,13.92,941.72
5027568,467.00,13.92,941.72
5028574,467.00,13.91,941.73
5029596,466.00,13.91,941.63
5030623,466.00,13.90,941.64
5031651,466.00,13.90,941.63
5032679,466.00,13.89,941.73
5033704,473.00,13.89,941.73
5034732,473.00,13.88,941.71
5035760,473.00,13.88,941.72
5036788,473.00,13.87,941.70
5037794,473.00,13.87,941.70
5038818,474.00,13.86,941.71
5039819,474.00,13.86,941.73
5040845,474.00,13.85,941.71
5041872,474.00,13.85,941.70
5042896,472.00,13.84,941.71
5043924,472.00,13.84,941.70
5044951,472.00,13.83,941.70
5045979,472.00,13.83,941.71
5046984,472.00,13.82,941.69
5048008,473.00,13.82,941.71
5049036,473.00,13.81,941.70
5050037,473.00,13.81,941.70
5051063,473.00,13.80,941.68
5052087,473.00,13.80,941.70
5053115,473.00,13.79,941.70
5054142,473.00,13.79,941.70
5055170,473.00,13.78,941.68
5056198,473.00,13.78,941.71
5057200,472.00,13.77,941.69
5058228,472.00,13.77,941.73
5059256,472.00,13.76,941.70
5060258,472.00,13.76,941.69
5061284,472.00,13.75,941.70
5062308,472.00,13.75,941.70
5063336,472.00,13.74,941.71
5064364,472.00,13.74,941.72
5065392,472.00,13.73,941.62
5066394,473.00,13.73,941.62
5067422,473.00,13.72,941.64
5068450,473.00,13.72,941.67
5069477,473.00,13.71,941.65
5070479,473.00,13.71,941.67
5071502,472.00,13.71,941.67
5072530,472.00,13.70,941.67
5073557,472.00,13.70,941.65
5074586,472.00,13.70,941.67
5075615,472.00,13.69,941.66
5076642,472.00,13.69,941.66
5077670,472.00,13.68,941.66
5078697,472.00,13.68,941.66
5079725,472.00,13.67,941.66
5080752,472.00,13.67,941.66
5081778,472.00,13.67,941.68
5082806,472.00,13.66,941.66
5083833,472.00,13.66,941.66
5084836,472.00,13.65,941.68
5085864,472.00,13.65,941.67
5086892,472.00,13.65,941.69
5087919,472.00,13.64,941.66
5088947,472.00,13.64,941.67
5089972,472.00,13.63,941.67
5090973,472.00,13.63,941.66
5091999,472.00,13.63,941.65
5093027,472.00,13.62,941.64
5094030,472.00,13.62,941.66
5095058,472.00,13.61,941.66
5096086,472.00,13.61,941.67
5097114,472.00,13.61,941.65
5098142,472.00,13.60,941.66
5099167,471.00,13.60,941.65
5100195,471.00,13.60,941.65
5101197,471.00,13.59,941.65
5102224,471.00,13.59,941.66
5103252,471.00,13.58,941.64
5104276,471.00,13.58,941.64
5105304,471.00,13.58,941.64
5106333,471.00,13.57,941.63
5107361,471.00,13.57,941.65
5108386,470.00,13.57,941.65
5109414,470.00,13.56,941.63
5110442,470.00,13.56,941.66
5111451,470.00,13.56,941.65
5112478,470.00,13.56,941.65
5113502,470.00,13.55,941.66
5114530,470.00,13.55,941.65
5115559,470.00,13.55,941.65
5116587,470.00,13.54,941.63
5117611,470.00,13.54,941.64
5118640,470.00,13.53,941.64
5119668,470.00,13.53,941.66
5120674,470.00,13.53,941.64
5121700,470.00,13.52,941.65
5122723,469.00,13.52,941.65
5123751,469.00,13.52,941.65
5124779,469.00,13.52,941.64
5125807,469.00,13.51,941.65
5126832,469.00,13.51,941.63
5127860,469.00,13.51,941.64
5128888,469.00,13.50,941.65
5129894,469.00,13.50,941.65
5130922,469.00,13.50,941.65
5131950,468.00,13.50,941.63
5132977,468.00,13.49,941.64
5134005,468.00,13.49,941.65
5135033,468.00,13.49,941.63
5136058,468.00,13.49,941.65
5137086,468.00,13.49,941.65
5138114,468.00,13.48,941.65
5139120,468.00,13.48,941.66
5140148,468.00,13.48,941.65
5141172,467.00,13.48,941.64
5142175,467.00,13.47,941.65
5143201,467.00,13.47,941.64
5144229,467.00,13.47,941.66
5145257,467.00,13.47,941.63
5146282,467.00,13.47,941.65
5147287,467.00,13.46,941.64
5148315,467.00,13.46,941.64
5149343,467.00,13.46,941.65
5150367,467.00,13.46,941.65
5151394,467.00,13.45,941.64
5152395,467.00,13.45,941.64
5153422,467.00,13.45,941.63
5154449,467.00,13.44,941.64
5155473,467.00,13.44,941.65
5156479,467.00,13.44,941.65
5157507,467.00,13.44,941.65
5158535,467.00,13.43,941.63
5159559,467.00,13.44,941.65
5160587,467.00,13.43,941.64
5161615,467.00,13.43,941.63
5162616,467.00,13.43,941.64
5163643,467.00,13.42,941.63
5164667,467.00,13.42,941.65
5165673,467.00,13.42,941.64
5166701,467.00,13.42,941.65
5167729,467.00,13.42,941.65
5168754,467.00,13.42,941.67
5169782,467.00,13.42,941.65
5170810,467.00,13.41,941.65
5171839,467.00,13.41,941.66
5172840,467.00,13.41,941.65
5173864,466.00,13.41,941.66
5174870,466.00,13.41,941.65
5175898,466.00,13.40,941.66
5176926,466.00,13.40,941.64
5177956,466.00,13.40,941.66
5178985,466.00,13.40,941.68
5180013,466.00,13.39,941.66
5181041,466.00,13.40,941.67
5182068,466.00,13.39,941.67
5183095,466.00,13.39,941.66
5184121,466.00,13.39,941.67
5185149,466.00,13.39,941.67
5186177,466.00,13.39,941.66
5187204,466.00,13.38,941.67
5188228,466.00,13.38,941.68
5189255,466.00,13.38,941.69
5190283,466.00,13.38,941.69
5191310,466.00,13.38,941.68
5192335,466.00,13.38,941.67
5193343,466.00,13.38,941.67
5194369,466.00,13.37,941.68
5195396,466.00,13.37,941.68
5196424,466.00,13.37,941.67
5197448,466.00,13.37,941.67
5198475,466.00,13.37,941.67
5199503,466.00,13.37,941.67
5200531,466.00,13.36,941.65
5201533,466.00,13.37,941.67
5202561,466.00,13.36,941.67
5203563,466.00,13.36,941.66
5204589,466.00,13.36,941.65
5205617,466.00,13.36,941.66
5206641,467.00,13.36,941.68
5207669,467.00,13.36,941.67
5208697,467.00,13.36,941.65
5209725,467.00,13.35,941.67
5210727,466.00,13.35,941.67
5211755,466.00,13.35,941.65
5212783,466.00,13.35,941.66
5213784,466.00,13.35,941.66
5214811,466.00,13.35,941.65
5215835,466.00,13.35,941.67
5216863,466.00,13.35,941.68
5217891,466.00,13.34,941.65
5218919,466.00,13.34,941.66
5219922,466.00,13.34,941.64
5220946,466.00,13.34,941.66
5221974,466.00,13.34,941.66
5223001,466.00,13.34,941.66
5224002,466.00,13.34,941.65
5225025,466.00,13.34,941.64
5226053,466.00,13.34,941.66
5227080,466.00,13.33,941.66
5228108,466.00,13.33,941.64
5229114,466.00,13.33,941.66
5230138,466.00,13.33,941.66
5231166,466.00,13.33,941.65
5232194,466.00,13.33,941.64
5233222,466.00,13.33,941.65
5234249,466.00,13.33,941.66
5235275,466.00,13.33,941.66
5236303,466.00,13.33,941.65
5237331,466.00,13.32,941.64
5238337,466.00,13.33,941.65
5239362,467.00,13.33,941.66
5240390,467.00,13.32,941.65
5241418,467.00,13.32,941.64
5242446,467.00,13.32,941.63
5243471,467.00,13.32,941.64
5244473,467.00,13.32,941.63
5245499,467.00,13.32,941.64
5246527,467.00,13.32,941.65
5247534,467.00,13.32,941.65
5248558,467.00,13.32,941.65
5249586,467.00,13.31,941.64
5250615,467.00,13.31,941.65
5251643,467.00,13.31,941.65
5252667,466.00,13.31,941.64
5253695,466.00,13.31,941.65
5254697,466.00,13.31,941.63
5255724,466.00,13.31,941.65
5256752,466.00,13.31,941.64
5257777,467.00,13.31,941.65
5258805,467.00,13.31,941.64
5259833,467.00,13.31,941.65
5260861,467.00,13.31,941.64
5261889,467.00,13.31,941.65
5262914,467.00,13.31,941.64
5263942,467.00,13.31,941.65
5264952,467.00,13.31,941.66
5265978,467.00,13.31,941.65
5267003,468.00,13.30,941.64
5268031,468.00,13.30,941.66
5269059,468.00,13.30,941.64
5270087,468.00,13.30,941.65
5271115,468.00,13.30,941.64
5272140,468.00,13.30,941.65
5273168,468.00,13.30,941.63
5274174,468.00,13.30,941.66
5275200,468.00,13.30,941.64
5276223,468.00,13.30,941.65
5277251,468.00,13.30,941.62
5278279,468.00,13.30,941.63
5279307,468.00,13.30,941.63
5280336,468.00,13.30,941.64
5281360,468.00,13.30,941.64
5282388,468.00,13.30,941.64
5283394,468.00,13.29,941.63
5284422,468.00,13.29,941.64
5285450,467.00,13.30,941.65
5286477,467.00,13.30,941.64
5287505,467.00,13.30,941.64
5288533,467.00,13.30,941.63
5289561,467.00,13.30,941.62
5290586,467.00,13.30,941.64
5291614,467.00,13.29,941.63
5292617,467.00,13.29,941.62
5293645,467.00,13.29,941.64
5294669,467.00,13.30,941.64
5295670,467.00,13.29,941.64
5296696,467.00,13.29,941.64
5297724,467.00,13.29,941.63
5298751,467.00,13.29,941.63
5299775,467.00,13.30,941.64
5300803,467.00,13.29,941.63
5301808,467.00,13.29,941.65
5302836,467.00,13.29,941.65
5303864,467.00,13.29,941.63
5304888,468.00,13.29,941.65
5305890,468.00,13.29,941.64
5306916,468.00,13.29,941.64
5307944,468.00,13.29,941.64
5308968,468.00,13.29,941.64
5309974,468.00,13.29,941.63
5311003,468.00,13.29,941.63
5312031,468.00,13.29,941.65
5313059,468.00,13.29,941.65
5314083,468.00,13.29,941.62
5315111,468.00,13.29,941.64
5316114,468.00,13.29,941.64
5317140,468.00,13.29,941.63
5318165,469.00,13.29,941.63
5319171,469.00,13.29,941.62
5320199,469.00,13.29,941.63
5321227,469.00,13.29,941.63
5322255,469.00,13.29,941.64
5323280,469.00,13.29,941.66
5324308,469.00,13.29,941.64
5325336,469.00,13.29,941.63
5326338,469.00,13.29,941.63
5327360,469.00,13.30,941.63
5328365,469.00,13.29,941.64
5329393,469.00,13.29,941.63
5330420,469.00,13.29,941.63
5331448,469.00,13.29,941.63
5332472,469.00,13.29,941.64
5333500,469.00,13.29,941.63
5334527,469.00,13.29,941.62
5335554,469.00,13.29,941.64
5336558,469.00,13.29,941.64
5337584,469.00,13.29,941.64
5338612,469.00,13.29,941.64
5339639,469.00,13.29,941.64
5340667,469.00,13.29,941.64
5341691,470.00,13.29,941.64
5342718,470.00,13.29,941.64
5343746,470.00,13.29,941.64
5344774,470.00,13.29,941.63
5345801,470.00,13.29,941.64
5346807,471.00,13.29,941.63
5347833,471.00,13.30,941.62
5348861,471.00,13.30,941.64
5349889,471.00,13.30,941.60
5350913,472.00,13.30,941.64
5351941,472.00,13.30,941.64
5352969,472.00,13.30,941.61
5353997,472.00,13.30,941.63
5355024,472.00,13.30,941.62
5356026,472.00,13.30,941.64
5357052,472.00,13.30,941.64
5358078,472.00,13.30,941.64
5359106,472.00,13.30,941.64
5360131,472.00,13.30,941.63
5361158,472.00,13.30,941.63
5362186,472.00,13.30,941.62
5363214,472.00,13.30,941.63
5364217,472.00,13.30,941.63
5365241,472.00,13.30,941.63
5366269,472.00,13.30,941.63
5367270,472.00,13.30,941.62
5368296,472.00,13.30,941.62
5369320,473.00,13.30,941.64
5370348,473.00,13.30,941.62
5371375,473.00,13.30,941.63
5372403,473.00,13.30,941.64
5373409,473.00,13.30,941.63
5374433,473.00,13.30,941.62
5375461,473.00,13.31,941.63
5376489,473.00,13.31,941.66
5377490,473.00,13.31,941.61
5378517,473.00,13.31,941.63
5379541,473.00,13.31,941.64
5380569,473.00,13.31,941.63
5381597,473.00,13.31,941.64
5382602,473.00,13.31,941.63
5383627,474.00,13.31,941.65
5384655,474.00,13.31,941.64
5385683,474.00,13.31,941.63
5386712,474.00,13.31,941.64
5387714,474.00,13.31,941.63
5388737,474.00,13.31,941.63
5389765,474.00,13.31,941.63
5390793,474.00,13.31,941.62
5391821,474.00,13.31,941.63
5392823,475.00,13.32,941.64
5393852,475.00,13.31,941.62
5394880,475.00,13.32,941.63
5395908,475.00,13.32,941.64
5396936,475.00,13.32,941.66
5397964,476.00,13.32,941.64
5398991,476.00,13.32,941.63
5400019,476.00,13.32,941.63
5401047,476.00,13.32,941.63
5402050,476.00,13.32,941.62
5403078,476.00,13.32,941.63
5404106,476.00,13.32,941.64
5405134,476.00,13.32,941.63
5406162,476.00,13.32,941.62
5407187,475.00,13.32,941.63
5408189,475.00,13.32,941.66
5409215,475.00,13.32,941.65
5410244,475.00,13.32,941.62
5411246,476.00,13.32,941.62
5412275,476.00,13.33,941.63
5413303,476.00,13.33,941.64
5414331,476.00,13.33,941.63
5415359,476.00,13.33,941.64
5416384,476.00,13.33,941.64
5417412,476.00,13.33,941.65
5418414,476.00,13.33,941.66
5419440,476.00,13.33,941.66
5420447,476.00,13.33,941.64
5421471,476.00,13.33,941.67
5422499,476.00,13.33,941.66
5423527,476.00,13.33,941.66
5424556,476.00,13.33,941.66
5425580,476.00,13.33,941.66
5426608,476.00,13.33,941.65
5427637,476.00,13.34,941.67
5428638,476.00,13.34,941.65
5429665,476.00,13.34,941.67
5430690,477.00,13.34,941.64
5431718,477.00,13.34,941.65
5432746,477.00,13.34,941.64
5433774,477.00,13.34,941.66
5434799,477.00,13.34,941.66
5435827,477.00,13.34,941.63
5436855,477.00,13.34,941.63
5437883,477.00,13.34,941.63
5438889,477.00,13.34,941.61
5439912,477.00,13.34,941.61
5440940,477.00,13.34,941.63
5441967,477.00,13.34,941.63
5442995,477.00,13.34,941.64
5444019,476.00,13.35,941.63
5445046,476.00,13.35,941.60
5446074,476.00,13.35,941.60
5447101,476.00,13.35,941.63
5448107,476.00,13.35,941.59
5449129,477.00,13.35,941.62
5450156,477.00,13.35,941.62
5451184,477.00,13.35,941.58
5452211,477.00,13.35,941.60
5453236,477.00,13.35,941.61
5454264,477.00,13.35,941.61
5455291,477.00,13.35,941.61
5456319,477.00,13.35,941.64
5457325,477.00,13.35,941.65
5458350,477.00,13.36,941.66
5459352,477.00,13.36,941.65
5460378,477.00,13.35,941.65
5461406,477.00,13.36,941.68
5462434,477.00,13.36,941.69
5463459,478.00,13.36,941.68
5464487,478.00,13.36,941.68
5465515,478.00,13.36,941.68
5466521,478.00,13.36,941.68
5467546,478.00,13.36,941.67
5468574,478.00,13.36,941.68
5469576,478.00,13.36,941.71
5470603,478.00,13.36,941.69
5471630,478.00,13.36,941.69
5472654,477.00,13.37,941.67
5473681,477.00,13.37,941.67
5474709,477.00,13.37,941.68
5475714,477.00,13.37,941.67
5476738,477.00,13.37,941.67
5477765,477.00,13.37,941.67
5478793,477.00,13.37,941.67
5479795,477.00,13.37,941.62
5480821,477.00,13.37,941.57
5481844,477.00,13.37,941.57
5482872,477.00,13.38,941.58
5483900,477.00,13.37,941.56
5484905,477.00,13.38,941.58
